pitch_type,pitcher,batter,pitcher_ID,batter_ID,speed,pitch_result,pa_result,pa_result_detail,description,balls,strikes,outs,inning,inning_topbot,score_away,score_home,outs_on_play,runs_scored,stands,throws,on_1b,on_2b,on_3b,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,on_1b_id,on_2b_id,on_3b_id,pos_1_id,pos_2_id,pos_3_id,pos_4_id,pos_5_id,pos_6_id,pos_7_id,pos_8_id,pos_9_id,px,pz,pfx_x,pfx_z,pfx_x_raw,pfx_z_raw,x0,z0,sz_top,sz_bot,y0,vx0,vy0,vz0,ax,ay,az,game_date,home,away,home_alias,away_alias,stadium,referee,pa_number,pitch_number,pitchID,gameID,wpa_rt,after_we_rt
커브,임진묵,고승민,55382,69517,115,볼,,,,0,0,0,8,B,0,6,0,0,좌,우,장두성,정훈,손성빈,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,68507,60523,51528,55382,53312,76267,64984,78756,55392,78135,50167,64340,-1.361,2.759,3.419,-8.795,-16.33,-63.87,-1.947,5.502,3.457,1.677,50,0.277,-98.849,5.061,3.428,13.776,-40.993,20250603,LT,WO,롯데,키움,사직,박종철,66,1,250603_193220,20250603WOLT02025,,
직구,임진묵,고승민,55382,69517,142,헛스윙,,,,1,0,0,8,B,0,6,0,0,좌,우,장두성,정훈,손성빈,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,68507,60523,51528,55382,53312,76267,64984,78756,55392,78135,50167,64340,-0.114,3.482,-9.621,4.675,-1.373,-23.705,-1.842,5.026,3.457,1.677,50,7.435,-125.882,1.076,-15.588,23.221,-24.6,20250603,LT,WO,롯데,키움,사직,박종철,66,2,250603_193235,20250603WOLT02025,,
체인지업,임진묵,고승민,55382,69517,122,볼,,,,1,1,0,8,B,0,6,0,0,좌,우,장두성,정훈,손성빈,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,68507,60523,51528,55382,53312,76267,64984,78756,55392,78135,50167,64340,-1.266,3.371,-9.076,-0.651,-15.187,-41.758,-1.878,5.163,3.457,1.677,50,3.907,-109.321,3.673,-11.211,15.523,-32.978,20250603,LT,WO,롯데,키움,사직,박종철,66,3,250603_193252,20250603WOLT02025,,
직구,임진묵,고승민,55382,69517,140,타격,필드 아웃,인필드 플라이,고승민 : 3루수 인필드플라이 아웃;,2,1,0,8,B,0,6,1,0,좌,우,장두성,정훈,손성빈,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,68507,60523,51528,55382,53312,76267,64984,78756,55392,78135,50167,64340,-0.21,3.059,-8.72,5.126,-2.525,-23.347,-1.888,5.032,3.457,1.677,50,6.976,-125.421,-0.067,-13.964,24.088,-23.965,20250603,LT,WO,롯데,키움,사직,박종철,66,4,250603_193307,20250603WOLT02025,0,99.8
직구,임진묵,레이예스,55382,54529,141,볼,,,,0,0,1,8,B,0,6,0,0,양,우,장두성,정훈,손성빈,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,68507,60523,51528,55382,53312,76267,64984,78756,55392,78135,50167,64340,-1.113,3.341,-9.149,4.894,-13.355,-23.091,-1.945,5.111,3.579,1.736,50,5.068,-126.549,0.387,-14.951,23.966,-24.176,20250603,LT,WO,롯데,키움,사직,박종철,67,1,250603_193349,20250603WOLT02025,,
직구,임진묵,레이예스,55382,54529,141,볼,,,,1,0,1,8,B,0,6,0,0,양,우,장두성,정훈,손성빈,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,68507,60523,51528,55382,53312,76267,64984,78756,55392,78135,50167,64340,-0.989,1.862,-7.895,4.499,-11.874,-23.552,-1.872,4.848,3.579,1.736,50,4.795,-127.357,-2.573,-12.952,26.425,-24.793,20250603,LT,WO,롯데,키움,사직,박종철,67,2,250603_193406,20250603WOLT02025,,
직구,임진묵,레이예스,55382,54529,139,볼,,,,2,0,1,8,B,0,6,0,0,양,우,장두성,정훈,손성빈,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,68507,60523,51528,55382,53312,76267,64984,78756,55392,78135,50167,64340,-0.987,3.19,-5.245,4.816,-11.842,-24.3,-1.984,4.999,3.579,1.736,50,4.138,-124.15,0.532,-8.283,22.118,-24.568,20250603,LT,WO,롯데,키움,사직,박종철,67,3,250603_193424,20250603WOLT02025,,
직구,임진묵,레이예스,55382,54529,140,볼,볼넷,볼넷,레이예스 : 볼넷; 1루주자 장두성 : 2루까지 진루; 2루주자 정훈 : 3루까지 진루; 3루주자 손성빈 : 홈인;,3,0,1,8,B,0,6,0,1,양,우,장두성,정훈,손성빈,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,68507,60523,51528,55382,53312,76267,64984,78756,55392,78135,50167,64340,-1.346,2.204,-9.138,5.466,-16.152,-23.3,-2.013,4.97,3.579,1.736,50,4.561,-125.321,-2.031,-14.384,27.738,-23.57,20250603,LT,WO,롯데,키움,사직,박종철,67,4,250603_193443,20250603WOLT02025,0.1,99.9
,임진묵,전준우,55382,78513,,,,,투수 임진묵 : 투수 김성민 (으)로 교체; 1루주자 레이예스 : 대주자 김동혁 (으)로 교체;,0,0,1,8,B,0,7,0,0,우,우,레이예스,장두성,정훈,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,54529,68507,60523,55382,53312,76267,64984,78756,55392,78135,50167,64340,,,,,,,,,,,,,,,,,,20250603,LT,WO,롯데,키움,사직,박종철,68,,,20250603WOLT02025,,
체인지업,김성민,전준우,67828,78513,120,타격,안타,안타,전준우 : 중견수 왼쪽 1루타; 1루주자 김동혁 : 2루까지 진루; 2루주자 장두성 : 3루까지 진루; 3루주자 정훈 : 홈인;,0,0,1,8,B,0,7,0,1,우,좌,김동혁,장두성,정훈,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,52504,68507,60523,67828,53312,76267,64984,78756,55392,78135,50167,64340,0.866,2.83,10.311,0.571,10.387,-41.749,1.911,5.307,3.389,1.644,50,-5.073,-107.878,2.132,12.123,19.165,-31.502,20250603,LT,WO,롯데,키움,사직,박종철,68,1,250603_193723,20250603WOLT02025,0,99.9
,김성민,윤동희,67828,52591,,,,,5번타자 윤동희 : 대타 이태경 (으)로 교체;,0,0,1,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,,,,,,,,,,,,,,,,,,20250603,LT,WO,롯데,키움,사직,박종철,69,,,20250603WOLT02025,,
투심,김성민,이태경,67828,55511,137,파울,,,,0,0,1,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,-0.057,2.624,7.901,3.652,-0.689,-26.868,1.773,5.363,3.181,1.543,50,-6.953,-123.837,-1.218,12.154,26.903,-26.557,20250603,LT,WO,롯데,키움,사직,박종철,69,1,250603_193815,20250603WOLT02025,,
체인지업,김성민,이태경,67828,55511,119,볼,,,,0,1,1,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,0.361,0.605,8.521,3.962,4.327,-36.874,1.79,5.052,3.181,1.543,50,-5.368,-107.572,-2.909,9.917,19.841,-27.563,20250603,LT,WO,롯데,키움,사직,박종철,69,2,250603_193844,20250603WOLT02025,,
체인지업,김성민,이태경,67828,55511,120,볼,,,,1,1,1,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,0.874,3.992,13.728,-0.924,10.493,-44.104,2.129,5.253,3.181,1.543,50,-6.457,-108.114,5.137,16.114,20.308,-33.258,20250603,LT,WO,롯데,키움,사직,박종철,69,3,250603_193909,20250603WOLT02025,,
투심,김성민,이태경,67828,55511,135,볼,,,,2,1,1,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,-0.148,1.326,9.195,4.229,-1.779,-26.947,1.662,4.987,3.181,1.543,50,-7.208,-121.708,-3.395,13.743,24.68,-25.854,20250603,LT,WO,롯데,키움,사직,박종철,69,4,250603_193928,20250603WOLT02025,,
투심,김성민,이태경,67828,55511,135,파울,,,,3,1,1,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,-0.261,3.015,11.435,4.447,-3.133,-26.506,2.067,5.216,3.181,1.543,50,-9.165,-121.343,0.02,17.166,22.219,-25.498,20250603,LT,WO,롯데,키움,사직,박종철,69,5,250603_193953,20250603WOLT02025,,
투심,김성민,이태경,67828,55511,134,파울,,,,3,2,1,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,0.127,1.676,11.241,1.308,1.52,-31.661,1.933,5.254,3.181,1.543,50,-7.819,-121.167,-2.249,16.731,23.41,-30.227,20250603,LT,WO,롯데,키움,사직,박종철,69,6,250603_194023,20250603WOLT02025,,
커브,김성민,이태경,67828,55511,120,파울,,,,3,2,1,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,-0.709,2.293,-4.101,-6.301,-8.509,-52.78,2.193,5.199,3.181,1.543,50,-5.023,-107.838,3.163,-4.777,20.646,-39.514,20250603,LT,WO,롯데,키움,사직,박종철,69,7,250603_194051,20250603WOLT02025,,
투심,김성민,이태경,67828,55511,135,파울,,,,3,2,1,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,0.482,2.279,9.414,2.399,5.788,-29.703,1.845,5.235,3.181,1.543,50,-6.214,-121.459,-1.156,14.127,22.761,-28.574,20250603,LT,WO,롯데,키움,사직,박종철,69,8,250603_194119,20250603WOLT02025,,
체인지업,김성민,이태경,67828,55511,121,헛스윙,삼진,삼진,이태경 : 삼진 아웃;,3,2,1,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,-0.018,0.637,8.102,-1.07,-0.213,-42.928,1.948,4.9,3.181,1.543,50,-6.53,-109.303,-1.485,9.858,18.227,-33.476,20250603,LT,WO,롯데,키움,사직,박종철,69,9,250603_194146,20250603WOLT02025,0,99.9
,김성민,전민재,67828,68205,,,,,6번타자 전민재 : 대타 조세진 (으)로 교체;,0,0,2,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,,,,,,,,,,,,,,,,,,20250603,LT,WO,롯데,키움,사직,박종철,70,,,20250603WOLT02025,,
커브,김성민,조세진,67828,52516,121,볼,,,,0,0,2,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,1.315,2.589,-6.024,-0.307,15.778,-42.34,2.418,5.262,3.318,1.609,50,-0.688,-108.691,1.837,-7.219,18.736,-32.541,20250603,LT,WO,롯데,키움,사직,박종철,70,1,250603_194218,20250603WOLT02025,,
커브,김성민,조세진,67828,52516,121,스트라이크,,,,1,0,2,8,B,0,8,0,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,0.065,2.841,-5.233,-1.513,0.782,-44.675,2.25,5.401,3.318,1.609,50,-3.215,-108.485,2.485,-6.195,20.164,-33.965,20250603,LT,WO,롯데,키움,사직,박종철,70,2,250603_194235,20250603WOLT02025,,
투심,김성민,조세진,67828,52516,135,타격,포스 아웃,땅볼 아웃,조세진 : 3루수 앞 땅볼로 출루; 1루주자 전준우 : 포스아웃 (3루수->2루수 2루 터치아웃);,1,1,2,8,B,0,8,1,0,우,좌,전준우,김동혁,장두성,김성민,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,78513,52504,68507,67828,53312,76267,64984,78756,55392,78135,50167,64340,0.623,2.13,11.72,3.77,7.472,-27.332,2.075,5.081,3.318,1.609,50,-7.161,-123.166,-1.625,17.652,28.916,-26.496,20250603,LT,WO,롯데,키움,사직,박종철,70,3,250603_194257,20250603WOLT02025,0,99.9
,정현수,최주환,54537,76267,,,,,투수 정현수 : 투수 박진 (으)로 교체; 대주자 손성빈 : 포수(으)로 수비위치 변경; 대타 이태경 : 2루수(으)로 수비위치 변경; 2루수 고승민 : 유격수 이호준 (으)로 교체; 대주자 김동혁 : 좌익수(으)로 수비위치 변경; 대타 조세진 : 우익수(으)로 수비위치 변경;,0,0,0,9,T,0,8,0,0,좌,좌,,,,정현수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,,,,54537,61102,60523,69517,50150,68205,54529,68507,52591,,,,,,,,,,,,,,,,,,20250603,LT,WO,롯데,키움,사직,박종철,71,,,20250603WOLT02025,,
직구,박진,최주환,69594,76267,142,볼,,,,0,0,0,9,T,0,8,0,0,좌,우,,,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,,,,69594,51528,60523,55511,50150,54598,52504,68507,52516,-0.148,4.106,-7.064,5.879,-1.775,-21.242,-0.262,6.192,3.228,1.566,50,2.601,-127.251,-0.795,-11.66,24.479,-22.469,20250603,LT,WO,롯데,키움,사직,박종철,71,1,250603_194540,20250603WOLT02025,,
슬라이더,박진,최주환,69594,76267,126,볼,,,,1,0,0,9,T,0,8,0,0,좌,우,,,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,,,,69594,51528,60523,55511,50150,54598,52504,68507,52516,0.426,1.046,-0.486,-1.802,5.111,-41.456,-0.34,6.09,3.228,1.566,50,1.853,-112.695,-3.552,-0.632,18.352,-34.518,20250603,LT,WO,롯데,키움,사직,박종철,71,2,250603_194552,20250603WOLT02025,,
직구,박진,최주환,69594,76267,143,파울,,,,2,0,0,9,T,0,8,0,0,좌,우,,,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,,,,69594,51528,60523,55511,50150,54598,52504,68507,52516,-0.284,1.611,-3.566,8.88,-3.403,-15.877,-0.303,5.886,3.228,1.566,50,1.233,-127.819,-7.517,-6.03,20.89,-17.16,20250603,LT,WO,롯데,키움,사직,박종철,71,3,250603_194610,20250603WOLT02025,,
직구,박진,최주환,69594,76267,143,볼,,,,2,1,0,9,T,0,8,0,0,좌,우,,,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,,,,69594,51528,60523,55511,50150,54598,52504,68507,52516,-0.994,3.344,-8.034,5.934,-11.932,-20.378,-0.457,5.941,3.228,1.566,50,1.292,-129.393,-2.294,-13.597,27.443,-22.131,20250603,LT,WO,롯데,키움,사직,박종철,71,4,250603_194636,20250603WOLT02025,,
직구,박진,최주환,69594,76267,143,타격,안타,안타,최주환 : 좌익수 왼쪽 1루타;,3,1,0,9,T,0,8,0,0,좌,우,,,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,,,,69594,51528,60523,55511,50150,54598,52504,68507,52516,-0.52,3.023,-3.731,8.771,-6.245,-16.466,-0.333,5.964,3.228,1.566,50,0.756,-127.253,-3.967,-6.218,22.115,-17.556,20250603,LT,WO,롯데,키움,사직,박종철,71,5,250603_194654,20250603WOLT02025,0,0.1
,박진,임지열,69594,64340,,,,,3번타자 임지열 : 대타 원성준 (으)로 교체;,0,0,0,9,T,0,8,0,0,우,우,최주환,,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,76267,,,69594,51528,60523,55511,50150,54598,52504,68507,52516,,,,,,,,,,,,,,,,,,20250603,LT,WO,롯데,키움,사직,박종철,72,,,20250603WOLT02025,,
직구,박진,원성준,69594,54307,143,볼,,,,0,0,0,9,T,0,8,0,0,좌,우,최주환,,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,76267,,,69594,51528,60523,55511,50150,54598,52504,68507,52516,0.504,4.101,-3.36,6.979,6.046,-19.07,-0.167,6.067,3.29,1.596,50,2.811,-128.557,-0.957,-5.627,26.466,-20.486,20250603,LT,WO,롯데,키움,사직,박종철,72,1,250603_194749,20250603WOLT02025,,
직구,박진,원성준,69594,54307,143,스트라이크,,,,1,0,0,9,T,0,8,0,0,좌,우,최주환,,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,76267,,,69594,51528,60523,55511,50150,54598,52504,68507,52516,0.205,2.013,-5.887,9.502,2.462,-15.013,-0.241,5.854,3.29,1.596,50,3.08,-129.11,-6.59,-9.895,27.924,-16.201,20250603,LT,WO,롯데,키움,사직,박종철,72,2,250603_194804,20250603WOLT02025,,
슬라이더,박진,원성준,69594,54307,127,볼,,,,1,1,0,9,T,0,8,0,0,좌,우,최주환,,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,76267,,,69594,51528,60523,55511,50150,54598,52504,68507,52516,0.088,3.525,2.905,-4.016,1.062,-44.46,-0.204,6.307,3.29,1.596,50,-0.189,-114.096,2.075,3.81,21.979,-37.441,20250603,LT,WO,롯데,키움,사직,박종철,72,3,250603_194822,20250603WOLT02025,,
직구,박진,원성준,69594,54307,142,타격,실책,실책,원성준 : 유격수 땅볼 실책으로 출루 (유격수 송구 실책->1루수); 1루주자 최주환 : 2루까지 진루;,2,1,0,9,T,0,8,0,0,좌,우,최주환,,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,76267,,,69594,51528,60523,55511,50150,54598,52504,68507,52516,-0.475,2.53,-7.088,8.248,-5.697,-17.381,-0.334,5.902,3.29,1.596,50,1.968,-128.496,-4.864,-11.745,28.831,-18.506,20250603,LT,WO,롯데,키움,사직,박종철,72,4,250603_194835,20250603WOLT02025,0.1,0.2
슬라이더,박진,김건희,69594,53312,128,타격,필드 아웃,인필드 플라이,김건희 : 유격수 인필드플라이 아웃;,0,0,0,9,T,0,8,1,0,우,우,원성준,최주환,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,54307,76267,,69594,51528,60523,55511,50150,54598,52504,68507,52516,-0.407,2.606,2.093,-2.121,-4.888,-40.905,-0.377,6.136,3.387,1.643,50,-0.684,-114.967,-0.275,2.79,22.136,-35.001,20250603,LT,WO,롯데,키움,사직,박종철,73,1,250603_194926,20250603WOLT02025,-0.1,0.1
,박진,이형종,69594,78135,,,,,5번타자 이형종 : 대타 박주홍 (으)로 교체;,0,0,1,9,T,0,8,0,0,우,우,원성준,최주환,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,54307,76267,,69594,51528,60523,55511,50150,54598,52504,68507,52516,,,,,,,,,,,,,,,,,,20250603,LT,WO,롯데,키움,사직,박종철,74,,,20250603WOLT02025,,
직구,박진,박주홍,69594,50357,142,파울,,,,0,0,1,9,T,0,8,0,0,좌,우,원성준,최주환,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,54307,76267,,69594,51528,60523,55511,50150,54598,52504,68507,52516,0.253,2.594,-1.458,12.018,3.038,-11.796,-0.201,6.03,3.433,1.665,50,1.619,-125.876,-6.16,-2.399,19.42,-12.399,20250603,LT,WO,롯데,키움,사직,박종철,74,1,250603_195029,20250603WOLT02025,,
슬라이더,박진,박주홍,69594,50357,131,헛스윙,,,,0,1,1,9,T,0,8,0,0,좌,우,원성준,최주환,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,54307,76267,,69594,51528,60523,55511,50150,54598,52504,68507,52516,0.137,1.761,3.934,-5.576,1.648,-45.322,-0.105,5.93,3.433,1.665,50,-0.616,-116.655,-0.9,5.378,23.605,-39.795,20250603,LT,WO,롯데,키움,사직,박종철,74,2,250603_195059,20250603WOLT02025,,
포크,박진,박주홍,69594,50357,127,타격,필드 아웃,플라이 아웃,박주홍 : 중견수 플라이 아웃;,0,2,1,9,T,0,8,1,0,좌,우,원성준,최주환,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,54307,76267,,69594,51528,60523,55511,50150,54598,52504,68507,52516,-0.515,2.51,-3.654,1.722,-6.183,-36.088,-0.084,6.171,3.433,1.665,50,0.093,-113.885,-1.459,-4.713,24.397,-29.953,20250603,LT,WO,롯데,키움,사직,박종철,74,3,250603_195120,20250603WOLT02025,-0.1,0
직구,박진,오선진,69594,78756,146,스트라이크,,,,0,0,2,9,T,0,8,0,0,우,우,원성준,최주환,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,54307,76267,,69594,51528,60523,55511,50150,54598,52504,68507,52516,0.06,1.999,-5.592,6.816,0.721,-17.712,-0.256,5.742,3.247,1.575,50,2.723,-131.91,-5.915,-9.902,26.747,-20.104,20250603,LT,WO,롯데,키움,사직,박종철,75,1,250603_195201,20250603WOLT02025,,
슬라이더,박진,오선진,69594,78756,129,파울,,,,0,1,2,9,T,0,8,0,0,우,우,원성준,최주환,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,54307,76267,,69594,51528,60523,55511,50150,54598,52504,68507,52516,-0.228,2.54,3.233,-5.855,-2.734,-45.18,-0.087,5.975,3.247,1.575,50,-1.303,-115.698,0.763,4.529,14.819,-40.375,20250603,LT,WO,롯데,키움,사직,박종철,75,2,250603_195215,20250603WOLT02025,,
직구,박진,오선진,69594,78756,144,볼,,,,0,2,2,9,T,0,8,0,0,우,우,원성준,최주환,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,54307,76267,,69594,51528,60523,55511,50150,54598,52504,68507,52516,0.524,4.028,-2.117,10.016,6.29,-13.72,0.009,6.114,3.247,1.575,50,2.026,-130.806,-2.419,-3.615,31.271,-15.069,20250603,LT,WO,롯데,키움,사직,박종철,75,3,250603_195235,20250603WOLT02025,,
슬라이더,박진,오선진,69594,78756,128,파울,,,,1,2,2,9,T,0,8,0,0,우,우,원성준,최주환,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,54307,76267,,69594,51528,60523,55511,50150,54598,52504,68507,52516,0.078,1.798,-1.385,-1.883,0.933,-39.55,-0.221,6.081,3.247,1.575,50,1.101,-115.095,-2.266,-1.906,16.167,-34.766,20250603,LT,WO,롯데,키움,사직,박종철,75,4,250603_195258,20250603WOLT02025,,
직구,박진,오선진,69594,78756,145,타격,포스 아웃,땅볼 아웃,오선진 : 투수 땅볼 아웃 (투수->1루수 송구아웃);,1,2,2,9,T,0,8,1,0,우,우,원성준,최주환,,박진,손성빈,정훈,이태경,손호영,이호준,김동혁,장두성,조세진,54307,76267,,69594,51528,60523,55511,50150,54598,52504,68507,52516,0.418,3.237,-5.198,6.171,5.019,-19.269,-0.106,5.902,3.247,1.575,50,3.101,-131.065,-2.737,-9.022,28.274,-21.463,20250603,LT,WO,롯데,키움,사직,박종철,75,5,250603_195318,20250603WOLT02025,0,0
